0,cpu0_STLB,0,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,1,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,2,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,3,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,4,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,5,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,6,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,7,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,8,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,9,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,10,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,11,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,12,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,13,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,14,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,15,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,16,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,17,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,18,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,19,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,20,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,21,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,22,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,23,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,24,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,25,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,26,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,27,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,28,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,29,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,30,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,31,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,32,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,33,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,34,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,35,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,36,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,37,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,38,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,39,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,40,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,41,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,42,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,43,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,44,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,45,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,46,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,47,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,48,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,49,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,50,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,51,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,52,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,53,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,54,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,55,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,56,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,57,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,58,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,59,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,60,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,61,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,62,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,63,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,64,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,65,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,66,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,67,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,68,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,69,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,70,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,71,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,72,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,73,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,74,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,75,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,76,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,77,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,78,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,79,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,80,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,81,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,82,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,83,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,84,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,85,3,1,1,1,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,86,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,87,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,88,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,89,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,90,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,91,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,92,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,93,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,94,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,95,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,96,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,97,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,98,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,99,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,100,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,101,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,102,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,103,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,104,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,105,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,106,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,107,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,108,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,109,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,110,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,111,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,112,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,113,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,114,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,115,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,116,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,117,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,118,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,119,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,120,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,121,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,122,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,123,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,124,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,125,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,126,2,1,1,0,0,0,0,0,0,0,0,0,0,
0,cpu0_STLB,127,2,1,1,0,0,0,0,0,0,0,0,0,0,
